,Подадена руда  от МГТЛ  за денонощието ,Състояние  на склад №2,Натрошена  руда от  Цех ССТ ,Класа_15,Класа_12,Превозена руда  до междинни бункери,Състояние на междинни бункери,Преработена  руда  в цех МФЦ ,Влага на преработената руда,Суха преработена руда,Грано,Дайки,Шисти,"Смилане   класа + 0,20мм","Смилане   класа -0,08мм",Плътност на пулпа,Съдържание  на мед в рудите по Куриер ,Съдържание  на мед в отпадъка по Куриер ,Съдържание  на мед в медния к-т Куриер,Технологично  извличане по Куриер,Товарно  извличане ,Добит  меден  концентрат,Влага на медния концентрат,Съдържание  на мед в медния к-т,Метал мед  в медния концентрат ,Литрово  тегло  в сгъстителя
796,18335.0,7.0,15803.0,1.2,6.9,15671.0,3.5,16201.0,0.061,15213.0,0.779,0.185,0.036,0.23,0.489,0.4,0.00315,0.00028,0.2319,0.9122125320208387,0.9136221123652369,225.0,0.09,0.2168,44.3898,1.6
797,22302.0,2.0,18479.0,2.2,9.1,18958.0,2.8,16054.0,0.063,15043.0,0.68,0.275,0.045,0.232,0.484,0.4,0.00317,0.00026,0.2324,0.9190092240106388,0.9236005507421996,236.0,0.091,0.217,46.551708,1.68
798,6928.0,2.0,11910.0,0.7,5.4,11804.0,4.2,14767.0,0.066,13792.0,0.723,0.202,0.075,0.213,0.511,0.4,0.00321,0.00025,0.2328,0.9231096920167907,0.9213232461922584,201.0,0.086,0.2166,39.792452399999995,1.7
799,19050.0,7.0,18258.0,1.4,4.4,18514.0,2.4,14789.0,0.075,13680.0,0.553,0.305,0.142,0.218,0.513,0.4,0.00314,0.00027,0.2221,0.9151252278743319,0.9157867552015476,195.0,0.087,0.2224,39.594984,1.61
800,22185.0,3.0,18460.0,1.3,5.7,18480.0,1.6,14770.0,0.067,13780.0,0.724,0.226,0.05,0.21,0.516,0.4,0.00306,0.00028,0.2199,0.9096550012410027,0.9125432264993806,198.0,0.087,0.2195,39.679893,1.65
801,6977.0,2.0,9014.0,0.4,5.2,9250.0,3.1,14752.0,0.066,13778.0,0.761,0.158,0.081,0.203,0.525,0.4,0.00299,0.00029,0.2193,0.9042057455570438,0.9012808058694178,177.0,0.085,0.2223,36.0025965,1.6
802,18682.0,6.0,17201.0,1.1,4.0,17739.0,1.9,14809.0,0.072,13743.0,0.54,0.345,0.115,0.209,0.517,0.39,0.00301,0.00027,0.2179,0.9114283546566203,0.9115716667838247,192.0,0.083,0.2142,37.71290880000001,1.6
803,22921.0,2.0,18324.0,0.7,4.5,18364.0,1.2,14953.0,0.066,13966.0,0.647,0.31,0.043,0.216,0.511,0.4,0.00295,0.00027,0.2196,0.9095929282321275,0.9113107029145243,185.0,0.082,0.2251,38.228733000000005,1.6
804,6675.0,1.0,9123.0,1.3,5.6,9520.0,2.8,14736.0,0.076,13616.0,0.621,0.325,0.054,0.218,0.514,0.4,0.00305,0.00027,0.2202,0.9125943947888039,0.9169763335702301,196.0,0.086,0.2234,40.0207696,1.6
805,12313.0,10.0,19169.0,1.1,6.5,18947.0,1.5,16025.0,0.079,14759.0,0.768,0.208,0.024,0.206,0.526,0.39,0.00307,0.00026,0.2183,0.9164008994554388,0.9192410858676869,217.0,0.086,0.217,43.039346,1.63
806,17922.0,9.0,19364.0,1.2,4.7,19585.0,0.6,16265.0,0.065,15208.0,0.603,0.369,0.028,0.193,0.527,0.4,0.00307,0.00025,0.2181,0.9196209028266318,0.9124856051063202,196.0,0.09,0.2194,39.132184,1.7
807,8939.0,7.0,7096.0,0.9,5.4,7124.0,3.7,16145.0,0.064,15112.0,0.694,0.281,0.025,0.202,0.515,0.39,0.00308,0.00027,0.2175,0.9134716271161514,0.9209986111656681,236.0,0.086,0.2171,46.8293384,1.7
808,18869.0,9.0,18341.0,1.2,3.7,18921.0,2.4,16293.0,0.062,15283.0,0.764,0.213,0.023,0.195,0.53,0.4,0.00305,0.00026,0.2154,0.9158595927623188,0.9151905122714615,210.0,0.083,0.2196,42.288372,1.7
809,19578.0,1.0,13929.0,2.0,6.4,14626.0,1.8,16323.0,0.064,15278.0,0.662,0.308,0.03,0.223,0.504,0.4,0.00316,0.00027,0.219,0.9156858898347018,0.916667188203545,219.0,0.085,0.2232,44.72593200000001,1.65
810,19627.0,4.0,18414.0,1.5,5.7,18478.0,1.0,16101.0,0.063,15087.0,0.636,0.333,0.031,0.208,0.518,0.4,0.00313,0.00026,0.2166,0.9180348882852428,0.9178672174810758,211.0,0.081,0.2229,43.2223161,1.7
811,16125.0,4.0,16969.0,1.0,6.1,17520.0,1.3,16794.0,0.066,15686.0,0.694,0.255,0.051,0.216,0.516,0.39,0.00315,0.00027,0.213,0.9154461389689144,0.9159797230683746,230.0,0.083,0.2157,45.493287,1.68
812,15623.0,0.0,12265.0,1.5,6.0,12805.0,2.0,16800.0,0.075,15540.0,0.527,0.439,0.034,0.224,0.498,0.4,0.00316,0.00026,0.2187,0.9188138445455578,0.9202771268347845,228.0,0.085,0.2203,45.958986,1.6
813,20342.0,3.0,18667.0,1.3,5.4,18994.0,1.4,16783.0,0.067,15659.0,0.714,0.254,0.032,0.219,0.514,0.4,0.00316,0.00024,0.2157,0.9250799290772641,0.9249227068126892,230.0,0.085,0.2168,45.62556,1.75
814,16335.0,3.0,18716.0,1.0,5.1,19157.0,0.8,16784.0,0.069,15626.0,0.541,0.419,0.04,0.217,0.523,0.4,0.00305,0.00026,0.2071,0.9159039536380382,0.913647370609318,219.0,0.082,0.2108,42.3796536,1.68
815,7060.0,1.0,6428.0,1.4,4.5,6649.0,4.3,16613.0,0.069,15467.0,0.437,0.554,0.009,0.223,0.514,0.4,0.00297,0.00025,0.2162,0.9168851437895198,0.9140589496673642,206.0,0.083,0.2148,40.5761496,1.74
816,19640.0,3.0,19108.0,1.1,5.7,19446.0,2.4,16540.0,0.065,15465.0,0.624,0.248,0.128,0.228,0.511,0.4,0.00296,0.00025,0.218,0.9165916777857076,0.9175804573102389,213.0,0.087,0.2183,42.4525827,1.7
817,23200.0,1.0,19185.0,1.2,5.2,19757.0,1.4,16432.0,0.07,15282.0,0.599,0.378,0.023,0.247,0.489,0.4,0.00301,0.00026,0.2074,0.9147680304812545,0.9187598337624334,227.0,0.084,0.2129,44.268722800000006,1.68
818,4000.0,1.0,8998.0,1.0,5.3,9224.0,3.5,15842.0,0.069,14749.0,0.519,0.435,0.046,0.238,0.502,0.4,0.00295,0.00026,0.214,0.9129736270742372,0.9127051128935313,205.0,0.083,0.2103,39.5332455,1.68
819,20000.0,4.0,18455.0,0.6,4.7,18097.0,2.9,16222.0,0.066,15151.0,0.648,0.272,0.08,0.225,0.511,0.4,0.00292,0.00025,0.2153,0.9154465511365626,0.9194106698878963,216.0,0.084,0.2153,42.598396799999996,1.65
820,20100.0,3.0,16397.0,0.8,5.6,17198.0,2.5,16216.0,0.073,15032.0,0.576,0.363,0.061,0.221,0.52,0.4,0.00292,0.00026,0.2166,0.9120537054180318,0.9173930226510602,216.0,0.086,0.2167,42.7817808,1.65
821,6300.0,0.0,8510.0,1.0,5.6,9083.0,5.4,15686.0,0.068,14619.0,0.577,0.316,0.107,0.22,0.517,0.4,0.00291,0.00027,0.2142,0.9083614883180305,0.9049578862817855,189.0,0.08,0.2133,37.088604,1.6
822,22450.0,2.0,17751.0,1.2,5.9,17809.0,4.0,16097.0,0.067,15019.0,0.549,0.402,0.049,0.21,0.532,0.4,0.00292,0.00027,0.2161,0.9086695579156351,0.9106462359576073,202.0,0.081,0.2196,40.7661048,1.65
823,14615.0,0.0,16397.0,1.0,5.7,17356.0,3.0,16138.0,0.067,15057.0,0.619,0.336,0.045,0.218,0.511,0.4,0.00295,0.00026,0.2156,0.9129653854448544,0.9145797499793787,206.0,0.082,0.2186,41.3390088,1.65
824,4600.0,0.0,9637.0,1.3,4.3,10138.0,5.5,16138.0,0.078,14879.0,0.682,0.267,0.051,0.206,0.517,0.4,0.00298,0.00024,0.2182,0.9204755259569823,0.9097992026591847,178.0,0.083,0.218,35.583268,1.75
825,17885.0,6.0,16346.0,1.3,5.6,16122.0,4.9,16072.0,0.067,14995.0,0.538,0.411,0.051,0.201,0.539,0.4,0.00286,0.00023,0.2163,0.92055928520963,0.93019993646202,223.0,0.086,0.2222,45.289248400000005,1.68
826,14114.0,2.0,16784.0,1.3,6.0,18001.0,4.5,16347.0,0.064,15301.0,0.704,0.258,0.038,0.216,0.511,0.39,0.00275,0.00022,0.2167,0.9209349593495934,0.9138252591849755,174.0,0.086,0.2219,35.290088399999995,1.6
827,6901.0,2.0,10620.0,1.2,5.9,10648.0,6.4,16584.0,0.076,15324.0,0.751,0.215,0.034,0.222,0.509,0.4,0.00276,0.00022,0.2128,0.9212422671908002,0.9187209830505672,193.0,0.091,0.2145,37.6312365,1.85
828,19245.0,7.0,16916.0,1.8,5.5,17450.0,5.8,16464.0,0.064,15410.0,0.57,0.382,0.048,0.219,0.512,0.4,0.00261,0.00025,0.2009,0.905341166114343,0.9154022122679766,213.0,0.084,0.2107,41.1092556,1.65
829,17345.0,4.0,16821.0,1.3,4.3,17761.0,4.9,16296.0,0.071,15139.0,0.434,0.519,0.047,0.238,0.506,0.4,0.00287,0.00029,0.209,0.9002037904319167,0.8946516573656619,189.0,0.081,0.2119,36.8051229,1.61
830,19131.0,0.0,16466.0,1.0,5.5,16843.0,5.5,16309.0,0.077,15053.0,0.5,0.441,0.059,0.228,0.514,0.4,0.00309,0.0003,0.216,0.9041684108186937,0.9062765321844091,215.0,0.081,0.2178,43.034013,1.7
831,18854.0,3.0,14754.0,1.1,7.0,15589.0,5.3,16177.0,0.084,14818.0,0.499,0.456,0.045,0.225,0.517,0.39,0.00293,0.00028,0.2123,0.9056312866356544,0.9110063876921343,204.0,0.081,0.2234,41.882138399999995,1.65
832,16995.0,1.0,15025.0,1.9,6.4,15916.0,5.5,15998.0,0.08,14718.0,0.385,0.604,0.011,0.221,0.525,0.39,0.00294,0.00029,0.207,0.902625091447251,0.8981277806659528,184.0,0.079,0.2192,37.1465088,1.61
833,13484.0,0.0,16226.0,1.1,4.7,17350.0,4.9,16133.0,0.077,14891.0,0.515,0.429,0.056,0.204,0.54,0.39,0.003,0.00031,0.2127,0.8979754225716843,0.8964460633030834,196.0,0.082,0.2191,39.422224799999995,1.65
834,19881.0,3.0,16571.0,1.5,5.2,16940.0,4.7,16284.0,0.076,15046.0,0.675,0.284,0.041,0.203,0.528,0.4,0.00312,0.0003,0.213,0.9051209721167408,0.9077240402303512,215.0,0.086,0.2227,43.76277700000001,1.65
835,16700.0,3.0,17163.0,1.7,4.7,18633.0,3.8,16494.0,0.079,15191.0,0.563,0.426,0.011,0.202,0.526,0.39,0.00319,0.00029,0.2185,0.9102990863680108,0.9100091544332286,213.0,0.084,0.2251,43.9188108,1.64
836,6698.0,0.0,9723.0,0.9,4.8,9959.0,6.3,16319.0,0.072,15144.0,0.554,0.381,0.065,0.188,0.557,0.39,0.00326,0.00031,0.2135,0.9062238039342192,0.9047370560854271,218.0,0.088,0.221,43.938336,1.65
837,18872.0,4.0,17184.0,1.9,6.2,17427.0,5.8,16546.0,0.067,15437.0,0.645,0.303,0.052,0.211,0.518,0.39,0.00316,0.00031,0.2102,0.9032308062511347,0.9083828925104228,233.0,0.088,0.2199,46.72787040000001,1.7
838,18700.0,2.0,15966.0,2.0,6.4,16563.0,5.8,16432.0,0.074,15216.0,0.606,0.347,0.047,0.211,0.524,0.42,0.00303,0.00028,0.2148,0.9087753824795122,0.9102226709773145,215.0,0.091,0.2179,42.5852865,1.65
839,5841.0,0.0,14451.0,1.3,5.5,15215.0,5.5,15164.0,0.077,13996.0,0.691,0.233,0.076,0.212,0.517,0.41,0.00308,0.00029,0.21,0.9070968133483037,0.9125977060191028,206.0,0.091,0.223,41.757642000000004,1.7
840,19053.0,5.0,15099.0,1.2,5.9,15844.0,5.4,14923.0,0.073,13834.0,0.611,0.339,0.05,0.232,0.503,0.41,0.00316,0.00032,0.2072,0.9001243306215552,0.8998991553059775,201.0,0.088,0.2139,39.210436800000004,1.68
841,15700.0,4.0,17396.0,1.3,4.2,18029.0,4.4,14818.0,0.07,13781.0,0.601,0.329,0.07,0.231,0.505,0.41,0.00318,0.0003,0.2136,0.9069341612928906,0.9073200682710298,202.0,0.089,0.2167,39.877567400000004,1.7
842,1342.0,8.0,12422.0,0.8,5.6,12953.0,5.2,14822.0,0.075,13710.0,0.588,0.377,0.035,0.212,0.519,0.41,0.00327,0.00031,0.2155,0.9065027946997412,0.9050620876416449,198.0,0.09,0.2216,39.927888,1.65
843,22271.0,9.0,15683.0,1.4,4.3,17043.0,4.1,14838.0,0.077,13695.0,0.476,0.499,0.025,0.227,0.512,0.41,0.00314,0.0003,0.2214,0.9056858152779819,0.898134763643311,173.0,0.079,0.2244,35.7543252,1.64
844,23100.0,5.0,18846.0,1.6,8.1,19773.0,3.2,14811.0,0.074,13715.0,0.579,0.373,0.048,0.232,0.511,0.41,0.00311,0.0003,0.2144,0.9048030265029263,0.9057004377482724,196.0,0.095,0.2196,38.952647999999996,1.65
845,5402.0,4.0,11017.0,1.7,5.9,12883.0,4.3,14897.0,0.068,13884.0,0.493,0.409,0.098,0.205,0.534,0.41,0.0031,0.0003,0.208,0.9045304176308883,0.8962703117034854,175.0,0.088,0.2226,35.526959999999995,1.7
846,18600.0,10.0,16648.0,2.8,6.4,17592.0,4.0,15946.0,0.068,14862.0,0.469,0.422,0.109,0.229,0.514,0.4,0.00302,0.00028,0.218,0.9084515867637272,0.9113467334872919,210.0,0.088,0.2202,42.172704,1.63
847,20886.0,5.0,17657.0,2.7,7.1,19211.0,2.8,15771.0,0.072,14635.0,0.518,0.43,0.052,0.219,0.518,0.4,0.00299,0.00027,0.2087,0.9108774197668603,0.9107087422758726,200.0,0.092,0.2189,39.75224,1.6
848,8536.0,4.0,11189.0,2.6,7.5,11273.0,4.5,15620.0,0.073,14480.0,0.55,0.413,0.037,0.218,0.513,0.4,0.00316,0.00028,0.2134,0.9125898049948684,0.9136517786941444,215.0,0.087,0.2153,42.262313500000005,1.7
849,23013.0,4.0,16160.0,2.3,4.9,17600.0,4.0,15757.0,0.074,14591.0,0.408,0.567,0.025,0.221,0.514,0.4,0.00314,0.00028,0.2115,0.9120354482934147,0.9134544432044402,216.0,0.084,0.2147,42.4796832,1.65
850,17421.0,3.0,16929.0,2.3,6.2,17883.0,3.7,16067.0,0.079,14798.0,0.432,0.536,0.032,0.246,0.477,0.4,0.0031,0.00029,0.2114,0.9076967977250815,0.9060871851825142,201.0,0.082,0.2213,40.833833399999996,1.6
851,18823.0,0.0,15785.0,1.7,6.3,18770.0,3.3,15960.0,0.072,14811.0,0.465,0.482,0.053,0.248,0.487,0.4,0.00314,0.00029,0.2116,0.9088889538628762,0.9075217008053179,207.0,0.085,0.2194,41.555457000000004,1.6
852,18832.0,4.0,15963.0,2.5,5.3,17736.0,3.1,16000.0,0.074,14816.0,0.536,0.429,0.035,0.216,0.497,0.4,0.00313,0.00029,0.2131,0.9085847025192942,0.9117790702865238,219.0,0.087,0.2188,43.748403599999996,1.7
853,16555.0,2.0,15853.0,1.3,5.3,17589.0,2.8,15900.0,0.081,14612.0,0.365,0.591,0.044,0.224,0.511,0.4,0.0031,0.0003,0.2087,0.9045260355395952,0.9019539851808649,198.0,0.089,0.2205,39.773349,1.6
854,15868.0,0.0,16107.0,1.3,4.9,17919.0,3.0,16154.0,0.077,14910.0,0.525,0.421,0.054,0.221,0.511,0.39,0.00311,0.00029,0.2087,0.9080141466139819,0.912297381959578,225.0,0.086,0.2154,44.29701,1.6
855,18300.0,3.0,15177.0,1.5,3.8,16747.0,3.1,16348.0,0.072,15171.0,0.764,0.197,0.039,0.223,0.514,0.4,0.00297,0.00028,0.2091,0.9069383616840757,0.9049778791424686,204.0,0.088,0.2145,39.907296,1.7
856,15862.0,3.0,15585.0,1.1,4.8,17558.0,3.0,16307.0,0.072,15133.0,0.502,0.454,0.044,0.226,0.517,0.4,0.00293,0.00027,0.2041,0.9090523974422238,0.9132701700940976,215.0,0.08,0.2144,42.40832,1.65
857,6646.0,1.0,10922.0,1.8,5.1,12060.0,4.6,16213.0,0.083,14867.0,0.451,0.536,0.013,0.233,0.507,0.39,0.00299,0.00027,0.208,0.9108813907685352,0.9066177873174553,196.0,0.082,0.2137,38.4506136,1.63
858,19100.0,2.0,13638.0,1.5,7.1,15597.0,5.2,15986.0,0.074,14803.0,0.552,0.389,0.059,0.231,0.501,0.4,0.00289,0.00026,0.2084,0.9111713801896052,0.9186874281646661,215.0,0.079,0.2164,42.850446000000005,1.7
859,16109.0,0.0,14560.0,1.1,8.1,16470.0,5.3,16178.0,0.075,14965.0,0.414,0.539,0.047,0.236,0.492,0.4,0.00286,0.00026,0.2069,0.9102347516981665,0.9134905430414086,205.0,0.079,0.2146,40.51755300000001,1.65
860,4756.0,0.0,14464.0,1.9,6.6,15968.0,5.4,15768.0,0.086,14412.0,0.483,0.497,0.02,0.22,0.503,0.4,0.00288,0.00026,0.212,0.9108392892751068,0.9123065710184791,194.0,0.084,0.2164,38.4551456,1.65
861,19989.0,2.0,12149.0,1.0,6.4,13674.0,6.7,16286.0,0.078,15016.0,0.588,0.366,0.046,0.21,0.513,0.39,0.00284,0.00025,0.2126,0.9130454969041941,0.9183834828935509,207.0,0.086,0.2202,41.6613996,1.6
862,19025.0,0.0,15571.0,1.7,6.3,17185.0,6.4,16464.0,0.075,15229.0,0.596,0.383,0.021,0.206,0.523,0.39,0.00289,0.00026,0.2085,0.9111708342915482,0.916448223641989,220.0,0.084,0.2124,42.802848000000004,1.63
863,4900.0,0.0,13135.0,1.5,5.8,15437.0,7.1,16489.0,0.079,15186.0,0.526,0.447,0.027,0.226,0.5,0.39,0.00294,0.00026,0.2063,0.9127149209518792,0.9170055832873165,222.0,0.087,0.2121,42.989700600000006,1.63
864,22925.0,1.0,14575.0,1.4,3.3,17149.0,6.9,16449.0,0.076,15199.0,0.66,0.286,0.054,0.215,0.535,0.4,0.00298,0.00025,0.2124,0.9171869340263552,0.9181289171636811,210.0,0.08,0.2175,42.021,1.6
865,17825.0,1.0,18083.0,2.0,6.3,19936.0,6.2,16292.0,0.081,14972.0,0.613,0.366,0.021,0.211,0.513,0.39,0.00303,0.00024,0.2113,0.9218391279097586,0.9242156093646715,218.0,0.082,0.2158,43.1867592,1.6
866,7100.0,0.0,18487.0,2.5,5.7,20249.0,5.3,15922.0,0.073,14760.0,0.455,0.518,0.027,0.215,0.52,0.39,0.00303,0.00024,0.2131,0.9218302737912614,0.9270537559935307,223.0,0.084,0.2171,44.3465828,1.7
867,20295.0,8.0,18094.0,2.9,5.9,20371.0,4.8,16519.0,0.075,15280.0,0.486,0.489,0.025,0.228,0.517,0.39,0.00301,0.00024,0.2107,0.9213152142925021,0.9240314836003188,220.0,0.082,0.2177,43.966692,1.6
868,23680.0,3.0,20790.0,6.0,7.1,22241.0,3.0,16429.0,0.072,15246.0,0.589,0.339,0.072,0.219,0.512,0.39,0.00294,0.00024,0.2056,0.9194406239316918,0.9242768801363336,226.0,0.082,0.2121,44.003962800000004,1.6
869,7200.0,3.0,12595.0,3.9,5.1,13505.0,4.5,16474.0,0.07,15321.0,0.505,0.473,0.022,0.222,0.514,0.39,0.00301,0.00026,0.2042,0.9147860242915562,0.9161695606513376,224.0,0.085,0.2093,42.89812800000001,1.75
870,19905.0,8.0,22235.0,2.8,7.1,22724.0,2.6,16600.0,0.073,15388.0,0.436,0.484,0.08,0.219,0.527,0.39,0.00293,0.00026,0.2045,0.9124228472425535,0.9085876732531762,229.0,0.079,0.1857,39.165801300000005,1.68
871,21300.0,8.0,18244.0,1.9,5.8,19690.0,3.1,16240.0,0.076,15006.0,0.75,0.226,0.024,0.219,0.519,0.4,0.00286,0.00027,0.2079,0.9067720316094828,0.907625458938083,203.0,0.088,0.2121,39.2673456,1.7
872,9685.0,6.0,15731.0,0.8,6.0,16428.0,3.3,16323.0,0.073,15131.0,0.568,0.366,0.066,0.228,0.505,0.4,0.00289,0.00029,0.2026,0.9009435825899443,0.905904202477173,213.0,0.083,0.2132,41.642437199999996,1.64
873,33800.0,4.0,17858.0,1.0,5.5,19430.0,2.8,16468.0,0.072,15282.0,0.482,0.404,0.114,0.236,0.504,0.4,0.00292,0.0003,0.2094,0.8985475914388475,0.8977286935878085,206.0,0.083,0.2101,39.688310200000004,1.65
874,21815.0,2.0,18416.0,1.3,6.3,19740.0,2.4,16571.0,0.07,15411.0,0.6,0.317,0.083,0.224,0.497,0.4,0.00287,0.0003,0.2188,0.8966998620623668,0.8725895451615837,153.0,0.078,0.2221,31.3307586,1.8
875,6613.0,1.0,8911.0,0.5,4.7,9578.0,5.0,16520.0,0.073,15314.0,0.602,0.313,0.085,0.219,0.511,0.4,0.0029,0.00029,0.2138,0.9012224251791486,0.9163650407391862,238.0,0.09,0.2212,47.907496,1.65
876,19267.0,4.0,17504.0,1.4,4.7,19099.0,3.8,16652.0,0.074,15420.0,0.545,0.399,0.056,0.228,0.504,0.4,0.00292,0.00029,0.2122,0.9019175237872372,0.9054218829646856,212.0,0.082,0.2169,42.212210400000004,1.62
877,17100.0,4.0,17628.0,1.5,5.1,18592.0,3.6,16582.0,0.077,15305.0,0.638,0.332,0.03,0.241,0.493,0.4,0.00288,0.00028,0.2084,0.9039923548380209,0.9088266960739684,212.0,0.084,0.2169,42.1202448,1.65
878,19495.0,0.0,13444.0,1.0,5.4,15394.0,4.0,16088.0,0.073,14914.0,0.514,0.445,0.041,0.246,0.487,0.4,0.00283,0.00027,0.2112,0.9057515606051545,0.9120244308452317,212.0,0.087,0.2126,41.15000560000001,1.6
879,19575.0,2.0,17736.0,1.2,5.0,18995.0,3.3,16219.0,0.071,15067.0,0.505,0.456,0.039,0.223,0.505,0.4,0.00286,0.00027,0.2133,0.9067421805064391,0.911429851650308,206.0,0.084,0.2188,41.286684799999996,1.63
880,19057.0,3.0,20484.0,1.5,5.1,21416.0,2.4,17556.0,0.072,16292.0,0.546,0.413,0.041,0.201,0.522,0.4,0.00285,0.00027,0.2167,0.9063924886373862,0.909843572806696,216.0,0.089,0.2226,43.8023376,1.6
881,16853.0,0.0,13581.0,2.1,6.5,15579.0,3.3,16464.0,0.071,15295.0,0.694,0.266,0.04,0.205,0.515,0.4,0.00285,0.00029,0.2168,0.8994487512022865,0.8927676532000514,182.0,0.093,0.221,36.481354,1.6
882,20000.0,3.0,16948.0,2.4,3.0,18580.0,2.9,16605.0,0.077,15326.0,0.785,0.181,0.034,0.196,0.527,0.4,0.00288,0.00029,0.2153,0.9005185159346595,0.9131955470079354,238.0,0.099,0.2147,46.0398386,1.79
883,17740.0,1.0,16851.0,0.9,4.8,17856.0,3.0,16633.0,0.063,15585.0,0.665,0.297,0.038,0.195,0.527,0.4,0.00289,0.00029,0.2156,0.9008657188420205,0.9031701971560736,209.0,0.091,0.2189,41.5868409,1.6
884,6165.0,0.0,11271.0,1.5,6.8,13055.0,4.7,16603.0,0.08,15275.0,0.687,0.281,0.032,0.224,0.502,0.4,0.00293,0.00029,0.2232,0.9021960989780997,0.9052689045860223,211.0,0.09,0.2174,41.742974000000004,1.6
885,20635.0,2.0,16900.0,2.5,6.1,18832.0,3.7,16661.0,0.074,15428.0,0.804,0.156,0.04,0.221,0.5,0.4,0.003,0.00032,0.2259,0.8946005851582586,0.8947743700862626,204.0,0.088,0.2226,41.4142848,1.65
886,15875.0,1.0,13904.0,1.6,7.4,14802.0,1.0,15735.0,0.072,14602.0,0.668,0.31,0.022,0.218,0.5,0.42,0.00257,0.00026,0.1961,0.900025988021668,0.9165116062872458,212.0,0.084,0.2115,41.071608,1.68
887,19065.0,1.0,18762.0,2.0,6.5,19277.0,5.1,15205.0,0.063,14247.0,0.526,0.441,0.033,0.213,0.515,0.42,0.0026,0.00027,0.1958,0.8973913111897054,0.9059716460256051,185.0,0.083,0.2156,36.575462,1.65
888,6184.0,0.0,15120.0,2.2,5.2,16380.0,5.2,15094.0,0.073,13992.0,0.517,0.373,0.11,0.226,0.506,0.42,0.00276,0.0003,0.1972,0.8926623534347605,0.8968333633910334,191.0,0.082,0.2052,35.9793576,1.62
889,20362.0,4.0,16411.0,1.2,5.9,16832.0,4.3,14884.0,0.076,13753.0,0.537,0.425,0.038,0.228,0.499,0.41,0.00283,0.00029,0.1967,0.8988517025483759,0.9006891846765946,191.0,0.083,0.2036,35.65992920000001,1.7
890,20209.0,0.0,15369.0,1.3,6.2,16258.0,4.2,14863.0,0.065,13897.0,0.583,0.34,0.077,0.231,0.502,0.42,0.00286,0.00029,0.188,0.8999896805554471,0.9100968707944007,215.0,0.083,0.2037,40.1604735,1.7
891,4789.0,1.0,14413.0,1.4,6.0,15657.0,4.3,14821.0,0.076,13695.0,0.476,0.433,0.091,0.23,0.499,0.41,0.00294,0.00028,0.2052,0.9059981595605254,0.9091088546783731,202.0,0.084,0.2042,37.7835344,1.6
892,19111.0,5.0,16185.0,0.9,5.9,16960.0,3.8,14833.0,0.073,13750.0,0.546,0.419,0.035,0.26,0.472,0.41,0.00297,0.00027,0.2103,0.9102595733077093,0.917494679998545,201.0,0.085,0.2212,40.68199800000001,1.6
893,22005.0,1.0,16026.0,2.5,7.0,17658.0,3.5,14811.0,0.069,13789.0,0.649,0.322,0.029,0.236,0.493,0.41,0.00296,0.00026,0.2147,0.9132681226273839,0.91782002738832,192.0,0.084,0.2245,39.483264000000005,1.6
894,6186.0,0.0,10204.0,1.7,5.5,10466.0,5.2,14739.0,0.073,13663.0,0.517,0.442,0.041,0.239,0.498,0.4,0.00297,0.00026,0.2067,0.9136071037834264,0.9189683527598022,199.0,0.084,0.2178,39.701455200000005,1.6
895,19314.0,2.0,15854.0,1.7,5.9,16967.0,4.3,14989.0,0.074,13880.0,0.587,0.373,0.04,0.237,0.501,0.4,0.00286,0.00028,0.2045,0.9033347418422338,0.9115995064393267,198.0,0.084,0.2178,39.5019504,1.6
896,15495.0,2.0,16272.0,2.6,6.9,17602.0,4.0,16002.0,0.074,14818.0,0.612,0.338,0.05,0.25,0.498,0.41,0.00282,0.00027,0.2063,0.9054403355842621,0.9142232281792138,211.0,0.087,0.2182,42.0347026,1.6
897,14814.0,0.0,14367.0,2.0,5.7,14640.0,4.1,14708.0,0.073,13634.0,0.544,0.382,0.074,0.227,0.509,0.4,0.00291,0.00027,0.2104,0.908382194429467,0.9129456810821193,194.0,0.083,0.2139,38.052382200000004,1.65
898,19951.0,2.0,16832.0,0.6,4.4,16892.0,3.4,14764.0,0.084,13524.0,0.58,0.387,0.033,0.223,0.504,0.42,0.00291,0.00027,0.205,0.9084129411581057,0.9157697442390549,198.0,0.087,0.2164,39.1194936,1.6
899,15935.0,1.0,15946.0,1.1,5.6,16770.0,2.8,14621.0,0.083,13407.0,0.637,0.312,0.051,0.248,0.493,0.4,0.00281,0.00028,0.2095,0.9015608219106316,0.9061509986930115,179.0,0.087,0.2188,35.7578276,1.6
900,11483.0,0.0,14137.0,1.9,3.1,14900.0,2.9,14500.0,0.061,13616.0,0.729,0.234,0.037,0.251,0.483,0.41,0.00277,0.00029,0.2105,0.8965420002036816,0.9021931065745746,184.0,0.083,0.2129,35.9221912,1.65
901,19062.0,2.0,16768.0,0.9,6.0,17239.0,1.9,14386.0,0.072,13350.0,0.662,0.253,0.085,0.242,0.49,0.42,0.00275,0.00029,0.2166,0.8957447434448036,0.899703232344388,172.0,0.088,0.2185,34.274784000000004,1.6
902,16620.0,1.0,16171.0,1.4,5.2,16860.0,1.7,16178.0,0.072,15013.0,0.512,0.464,0.024,0.22,0.513,0.43,0.00293,0.00028,0.2205,0.9055868115750213,0.8955246675441738,178.0,0.093,0.2205,35.598843,1.57
